         4502012 function calls (4491405 primitive calls) in 32.785 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 font_manager.py:354(FontEntry)
        1    0.000    0.000    0.000    0.000 rospack.py:53(Options)
        1    0.000    0.000    0.000    0.000 six.py:59(X)
        4    0.000    0.000    0.000    0.000 minidom.py:465(__init__)
        1    0.000    0.000    0.000    0.000 interface.py:569(_PowerLinearOperator)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_set_daemon)
        1    0.000    0.000    0.000    0.000 ticker.py:1072(FixedLocator)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:867(InternalSubsetExtractor)
        1    0.000    0.000    0.000    0.000 decorator.py:269(ContextManager)
        1    0.000    0.000    0.000    0.000 arpack.py:300(_ArpackParams)
        1    0.000    0.000    0.000    0.000 registration.py:78(RegistrationListener)
        1    0.000    0.000    0.000    0.000 tarfile.py:2539(_ringbuffer)
        1    0.000    0.000    0.000    0.000 calendar.py:501(LocaleTextCalendar)
        2    0.000    0.000    0.000    0.000 __init__.py:976(append)
        1    0.000    0.000    0.000    0.000 tz.py:663(_tzicalvtzcomp)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1715(Word)
        1    0.000    0.000    0.000    0.000 msproxy.py:70(MasterProxy)
        4    0.000    0.000    0.000    0.000 rcsetup.py:268(__init__)
        1    0.000    0.000    0.000    0.000 exceptions.py:49(ROSInitException)
        1    0.000    0.000    0.000    0.000 osx.py:88(MacportsInstaller)
        1    0.000    0.000    0.000    0.000 _UInt32.py:9(UInt32)
        1    0.000    0.000    0.000    0.000 quadpack.py:727(_NQuad)
        1    0.000    0.000    0.000    0.000 buffer_interface.py:174(TypeException)
        1    0.000    0.000    0.000    0.000 tarfile.py:326(TarError)
        1    0.000    0.000    0.000    0.000 _ode.py:618(IntegratorConcurrencyError)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:19(binom_gen)
        1    0.000    0.000    0.000    0.000 package.py:296(Export)
        1    0.000    0.000    0.000    0.000 patches.py:2788(Angle3)
        1    0.000    0.000    0.000    0.000 utils.py:1840(IgnoreException)
        1    0.000    0.000    0.000    0.000 statistics.py:118(ConnectionStatisticsLogger)
        1    0.000    0.000    0.000    0.000 Tkinter.py:1568(YView)
        1    0.000    0.000    0.000    0.000 _GetLoggers.py:9(GetLoggersRequest)
        1    0.000    0.000    0.000    0.000 Tkinter.py:373(DoubleVar)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2900(Forward)
        1    0.000    0.000    0.000    0.000 mathtext.py:1267(Box)
        1    0.000    0.000    0.000    0.000 _Header.py:10(Header)
        1    0.000    0.000    0.000    0.000 tokens.py:72(FlowEntryToken)
        1    0.000    0.000    0.000    0.000 Image.py:443(_E)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 backend_bases.py:142(ShowBase)
        1    0.000    0.000    0.000    0.000 distro.py:139(Distro)
        1    0.000    0.000    0.000    0.000 __init__.py:356(_FuncPtr)
        1    0.000    0.000    0.000    0.000 scale.py:180(InvertedNaturalLogTransform)
        1    0.000    0.000    0.000    0.000 mathtext.py:361(MathtextBackendCairo)
        1    0.000    0.000    0.000    0.000 sources_list.py:126(DataSource)
        1    0.000    0.000    0.000    0.000 decimal.py:5419(_WorkRep)
        1    0.000    0.000    0.000    0.000 _Int32.py:9(Int32)
        1    0.000    0.000    0.000    0.000 installers.py:413(RosdepInstaller)
        1    0.000    0.000    0.000    0.000 source.py:144(SourceInstall)
        1    0.000    0.000    0.000    0.000 BaseHTTPServer.py:102(HTTPServer)
        1    0.000    0.000    0.000    0.000 __init__.py:1136(ExtractionError)
        1    0.000    0.000    0.000    0.000 tokens.py:60(FlowMappingEndToken)
        1    0.000    0.000    0.000    0.000 patches.py:3474(CurveFilledAB)
        1    0.000    0.000    0.000    0.000 __init__.py:2673(EggInfoDistribution)
        1    0.000    0.000    0.000    0.000 message.py:68(MessageException)
        1    0.000    0.000    0.000    0.000 offsetbox.py:292(PackerBase)
        1    0.000    0.000    0.000    0.000 common.py:43(ResourceNotFound)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2838(SkipTo)
        1    0.000    0.000    0.000    0.000 tokens.py:75(AliasToken)
        1    0.000    0.000    0.000    0.000 constructor.py:12(ConstructorError)
        1    0.000    0.000    0.000    0.000 core.py:72(CachePermissionError)
        1    0.000    0.000    0.000    0.000 httplib.py:1361(ResponseNotReady)
        1    0.000    0.000    0.000    0.000 _ColorRGBA.py:9(ColorRGBA)
        1    0.000    0.000    0.000    0.000 mathtext.py:276(MathtextBackendPdf)
        1    0.000    0.000    0.000    0.000 package.py:35(Package)
        1    0.000    0.000    0.000    0.000 _compat.py:28(__new__)
        1    0.000    0.000    0.000    0.000 _Quaternion.py:9(Quaternion)
        1    0.000    0.000    0.000    0.000 manifest.py:182(Export)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:192(InterpolationDepthError)
        1    0.000    0.000    0.000    0.000 osx.py:126(HomebrewResolution)
        2    0.000    0.000    0.000    0.000 representer.py:80(add_multi_representer)
        1    0.000    0.000    0.000    0.000 requirements.py:18(InvalidRequirement)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:1273(foldcauchy_gen)
        1    0.000    0.000    0.000    0.000 _SetLoggerLevel.py:9(SetLoggerLevelRequest)
        1    0.000    0.000    0.000    0.000 SimpleXMLRPCServer.py:603(MultiPathXMLRPCServer)
        1    0.000    0.000    0.000    0.000 nonlin.py:664(GenericBroyden)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2210(WordEnd)
        1    0.000    0.000    0.000    0.000 cbook.py:293(tostr)
        1    0.000    0.000    0.000    0.000 ImageFilter.py:258(SMOOTH_MORE)
        1    0.000    0.000    0.000    0.000 dates.py:156(_UTC)
        1    0.000    0.000    0.000    0.000 release_build_file.py:35(ReleaseBuildFile)
        1    0.000    0.000    0.000    0.000 _UInt8.py:9(UInt8)
        1    0.000    0.000    0.000    0.000 _JoyFeedback.py:9(JoyFeedback)
        1    0.000    0.000    0.000    0.000 backend_tkagg.py:906(RubberbandTk)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1603(Literal)
        2    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 events.py:15(NodeEvent)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1871(QuotedString)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1590(NoMatch)
        1    0.000    0.000    0.000    0.000 SocketServer.py:442(server_close)
        1    0.000    0.000    0.000    0.000 relativedelta.py:10(weekday)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3833(rdist_gen)
        1    0.000    0.000    0.000    0.000 validators.py:45(non_empty)
        1    0.000    0.000    0.000    0.000 _version.py:18(NumpyVersion)
        1    0.000    0.000    0.000    0.000 Tkinter.py:3427(BitmapImage)
        1    0.000    0.000    0.000    0.000 _multivariate.py:2569(invwishart_frozen)
        1    0.000    0.000    0.000    0.000 polyutils.py:79(PolyBase)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 mlab.py:3023(FormatFloat)
        1    0.000    0.000    0.000    0.000 patches.py:2751(Arc3)
        1    0.000    0.000    0.000    0.000 __init__.py:1254(rc_context)
        1    0.000    0.000    0.000    0.000 mlab.py:3093(FormatDatetime)
        1    0.000    0.000    0.000    0.000 topics.py:944(enable_latch)
        1    0.000    0.000    0.000    0.000 tokens.py:2(Token)
        1    0.000    0.000    0.000    0.000 patches.py:2056(RArrow)
        1    0.000    0.000    0.000    0.000 six.py:136(Iterator)
        1    0.000    0.000    0.000    0.000 io.py:69(IOBase)
        1    0.000    0.000    0.000    0.000 cbook.py:659(Bunch)
        1    0.000    0.000    0.000    0.000 quadpack.py:705(_RangeFunc)
        1    0.000    0.000    0.000    0.000 errors.py:35(MessageDefect)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2439(Or)
        1    0.000    0.000    0.000    0.000 dates.py:715(rrulewrapper)
        1    0.000    0.000    0.000    0.000 _OccupancyGrid.py:13(OccupancyGrid)
        1    0.000    0.000    0.000    0.000 redhat.py:154(YumInstaller)
        1    0.000    0.000    0.000    0.000 backend_tools.py:559(ToolBack)
        1    0.000    0.000    0.000    0.000 numbers.py:13(Number)
        1    0.000    0.000    0.000    0.000 six.py:122(_LazyModule)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1598(KeyEvent)
        1    0.000    0.000    0.000    0.000 __init__.py:123(UserDataHandler)
        1    0.000    0.000    0.000    0.000 mathtext.py:1307(Char)
        1    0.000    0.000    0.000    0.000 mlab.py:3053(FormatBool)
        1    0.000    0.000    0.000    0.000 interface.py:494(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 ElementPath.py:237(_SelectorContext)
        1    0.000    0.000    0.000    0.000 transforms.py:2584(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 urllib2.py:1439(CacheFTPHandler)
        1    0.000    0.000    0.000    0.000 transforms.py:2520(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 gem.py:70(GemInstaller)
        1    0.000    0.000    0.000    0.000 tarfile.py:711(_FileInFile)
        1    0.000    0.000    0.000    0.000 inspect.py:630(EndOfBlock)
        1    0.000    0.000    0.000    0.000 action_client.py:71(CommState)
        1    0.000    0.000    0.000    0.000 cyaml.py:52(CSafeDumper)
        1    0.000    0.000    0.000    0.000 _Marker.py:11(Marker)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1376(TreeBuilder)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:318(FitSolverError)
        1    0.000    0.000    0.000    0.000 _PoseWithCovarianceStamped.py:11(PoseWithCovarianceStamped)
        1    0.000    0.000    0.000    0.000 base.py:73(MsgGenerationException)
        1    0.000    0.000    0.000    0.000 scale.py:216(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 urllib2.py:735(ProxyHandler)
        1    0.000    0.000    0.000    0.000 Image.py:1979(ImageTransformHandler)
        3    0.000    0.000    0.000    0.000 __init__.py:403(register_loader_type)
        1    0.000    0.000    0.000    0.000 lines.py:1410(VertexSelector)
        1    0.000    0.000    0.000    0.000 minidom.py:1934(getDOMImplementation)
        1    0.000    0.000    0.000    0.000 urllib2.py:518(BaseHandler)
        1    0.000    0.000    0.000    0.000 __init__.py:503(BufferingFormatter)
        1    0.000    0.000    0.000    0.000 mathtext.py:389(Fonts)
        1    0.000    0.000    0.000    0.000 patches.py:1901(_Base)
        1    0.000    0.000    0.000    0.000 package.py:315(Person)
        1    0.000    0.000    0.000    0.000 scale.py:130(InvertedLog10Transform)
        1    0.000    0.000    0.000    0.000 art3d.py:200(Line3DCollection)
        1    0.000    0.000    0.000    0.000 Image.py:41(_imaging_not_installed)
        1    0.000    0.000    0.000    0.000 __init__.py:18(Node)
        1    0.000    0.000    0.000    0.000 geo.py:27(ThetaFormatter)
        1    0.000    0.000    0.000    0.000 backend_tools.py:592(ZoomPanBase)
        1    0.000    0.000    0.000    0.000 os_detect.py:95(OsDetector)
        1    0.000    0.000    0.000    0.000 container.py:125(StemContainer)
        1    0.000    0.000    0.000    0.000 core.py:795(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 unicode_escape.py:13(Codec)
        1    0.000    0.000    0.000    0.000 calendar.py:488(TimeEncoding)
        1    0.000    0.000    0.000    0.000 backend_tools.py:550(ToolHome)
        1    0.000    0.000    0.000    0.000 mathtext.py:1234(Node)
        1    0.000    0.000    0.000    0.000 core.py:360(is_shutdown_requested)
        3    0.000    0.000    0.000    0.000 pyparsing.py:2511(<genexpr>)
        1    0.000    0.000    0.000    0.000 httplib.py:1338(IncompleteRead)
        1    0.000    0.000    0.000    0.000 dviread.py:786(Encoding)
        1    0.000    0.000    0.000    0.000 __init__.py:1393(__init__)
        1    0.000    0.000    0.000    0.000 transform_listener.py:35(TransformListener)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 httplib.py:1321(NotConnected)
        1    0.000    0.000    0.000    0.000 pyparsing.py:167(ParseBaseException)
        1    0.000    0.000    0.000    0.000 case.py:25(SkipTest)
        1    0.000    0.000    0.000    0.000 lookup.py:147(ResolutionError)
        1    0.000    0.000    0.000    0.000 ConfigParser.py:188(InterpolationSyntaxError)
        1    0.000    0.000    0.000    0.000 __init__.py:1564(DefaultProvider)
        1    0.000    0.000    0.000    0.000 registration.py:72(Registration)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 tcpros_service.py:252(TCPService)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 calendar.py:28(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 manifestlib.py:351(ROSDep)
        1    0.000    0.000    0.000    0.000 widgets.py:1016(MultiCursor)
        1    0.000    0.000    0.000    0.000 handlers.py:1112(BufferingHandler)
        1    0.000    0.000    0.000    0.000 _Pose2D.py:9(Pose2D)
        1    0.000    0.000    0.000    0.000 extras.py:214(_fromnxfunction)
        1    0.000    0.000    0.000    0.000 records.py:215(record)
        1    0.000    0.000    0.000    0.000 dates.py:1298(MinuteLocator)
        1    0.000    0.000    0.000    0.000 expatbuilder.py:561(Skipper)
        1    0.000    0.000    0.000    0.000 xmlrpclib.py:972(MultiCall)
        1    0.000    0.000    0.000    0.000 extras.py:1415(mr_class)
        1    0.000    0.000    0.000    0.000 _MultiArrayDimension.py:9(MultiArrayDimension)
        1    0.000    0.000    0.000    0.000 _FluidPressure.py:10(FluidPressure)
        1    0.000    0.000    0.000    0.000 collections.py:1464(CircleCollection)
        1    0.000    0.000    0.000    0.000 <string>:2(<module>)
        1    0.000    0.000    0.000    0.000 core.py:159(LoggingThrottle)
        1    0.000    0.000    0.000    0.000 mathtext.py:1414(List)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2722(FollowedBy)
        1    0.000    0.000    0.000    0.000 __init__.py:1689(NullHandler)
        1    0.000    0.000    0.000    0.000 arrayprint.py:712(DatetimeFormat)
        1    0.000    0.000    0.000    0.000 subprocess.py:400(CalledProcessError)
        1    0.000    0.000    0.000    0.000 arpack.py:930(IterInv)
        1    0.000    0.000    0.000    0.000 sre_parse.py:87(checkgroup)
        1    0.000    0.000    0.000    0.000 __init__.py:169(c_ushort)
        1    0.000    0.000    0.000    0.000 tarfile.py:646(_BZ2Proxy)
        1    0.000    0.000    0.000    0.000 os_detect.py:278(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1049(_Timer)
